시군명,공동주택구분,공동주택명정보,읍면동주소,지번주소,사용검사일자,층수,동수,세대수,의무관리대상여부
성남시,,매화마을건영빌라(건영1차),야탑동,265,1995-01-20,4,11,248,Y
성남시,,매화마을대창,야탑동,267,1995-07-31,4,6,112,N
성남시,,매화마을청구빌라,야탑동,217,1995-06-02,4,7,136,N
성남시,,매화마을화성빌리지,야탑동,270,1994-10-31,4,7,116,N
성남시,,목련마을대진빌라,야탑동,158,1994-12-07,4,5,75,N
성남시,,목련마을두원빌라,야탑동,182,1994-11-30,4,7,124,N
성남시,,목련마을미원빌라,야탑동,183,1994-10-31,4,4,108,N
성남시,,목련마을성환빌라,야탑동,176,1995-02-25,4,7,136,N
성남시,,무지개12단지,구미동,212,1995-07-07,25,9,905,Y
성남시,,"무지개마을건영,신한3단지",구미동,201,1996-02-05,20,12,964,Y
성남시,,무지개마을건영6단지,구미동,225,1995-08-31,16,4,208,Y
성남시,,무지개마을동아아파트,구미동,240,1995-06-26,17,3,132,N
성남시,,무지개마을라이프,구미동,242,1995-11-30,19,4,222,Y
성남시,,무지개마을제일,구미동,243,1995-07-27,18,3,172,Y
성남시,,미도,단대동,182,1982-11-16,14,2,280,Y
성남시,,미래타운,신흥동,1330274,2016-03-02,12,1,24,N
성남시,,미켈란쉐르빌,정자동,180,2003-09-17,38,4,803,Y
성남시,,밀란체1,수진동,4557,2005-02-15,15,1,45,N
성남시,,밀란체2,수진동,4002,2006-02-03,14,1,96,N
성남시,,백두씨티웰빙,중앙동,515,2005-08-23,14,1,36,N
성남시,,백산오페라하우스,서현동,320,2004-08-16,4,2,42,N
성남시,,백현마을1단지(판교푸르지오그랑블),백현동,542,2011-07-28,25,14,948,Y
성남시,,백현마을2단지,백현동,545,2009-12-21,25,13,772,Y
성남시,,백현마을3단지,백현동,546,2011-01-26,25,23,1722,N
성남시,,백현마을4단지,백현동,553,2011-01-26,25,20,1974,N
성남시,,백현마을5단지(주공),백현동,554,2009-10-20,22,11,584,Y
성남시,,백현마을6단지,백현동,555,2009-10-20,22,6,396,Y
성남시,,백현마을7단지,백현동,556,2009-11-02,24,7,464,Y
성남시,,백현마을8단지,백현동,558,2009-09-14,22,6,340,N
성남시,,백현마을9단지(대림e-편한세상),백현동,525,2009-09-14,10,15,348,Y
성남시,,베스티아6차 연립,이매동,334-1,2012-10-19,4,5,24,N
성남시,,보미리전빌,성남동,2508,2003-05-13,12,1,150,Y
성남시,,봇들마을1단지(판교신미주),삼평동,705,2009-02-13,15,25,1147,Y
성남시,,봇들마을2단지(EGthe1),삼평동,717,2009-02-20,15,16,721,Y
성남시,,봇들마을3단지(주공)임대,삼평동,722,2009-07-28,18,12,870,N
성남시,,봇들마을4단지,삼평동,718,2009-07-20,18,12,748,Y
성남시,,봇들마을5단지,삼평동,726,2010-01-04,17,9,775,N
성남시,,봇들마을6단지,삼평동,728,2011-01-26,20,13,1297,N
성남시,,봇들마을7단지,삼평동,738,2009-07-15,22,11,585,Y
성남시,,봇들마을8단지(휴먼시아),삼평동,742,2009-11-17,22,7,447,Y
성남시,,봇들마을9단지(금호어울림아파트),삼평동,744,2009-07-10,25,14,850,Y
성남시,,부남프라자,성남동,3279,2002-08-31,13,1,34,N
성남시,,분당 파크뷰,정자동,6,2004-07-01,35,13,1829,Y
성남시,,분당건영두산빌라,분당동,95,1994-12-28,4,10,224,Y
성남시,,분당더샵파크리버,정자동,215,2021-10-21,34,5,506,Y
성남시,,분당동원로얄듀크아파트,야탑동,190,2003-09-05,22,4,166,Y
성남시,,분당두산위브트레지움,금곡동,192,2003-09-27,20,9,656,Y
성남시,,분당매화마을주공3단지,야탑동,205,1993-05-17,15,16,851,Y
성남시,,분당무지개마을금강아파트,구미동,213,1995-09-01,19,3,216,Y
성남시,,분당무지개마을대림,구미동,211,1995-07-07,27,11,778,Y
성남시,,분당상록마을보성임광,정자동,181,1995-05-30,18,8,568,Y
성남시,,분당샛별마을동성,분당동,35,1992-06-30,20,9,582,Y
성남시,,분당샛별마을라이프,분당동,34,1992-06-09,25,9,796,Y
성남시,,분당샛별마을삼부,분당동,39,1992-07-09,25,14,588,Y
성남시,,분당샛별마을우방,분당동,38,1994-03-21,20,12,811,Y
성남시,,분당시범삼성한신아파트,서현동,87,1991-09-30,28,33,1781,Y
성남시,,분당장안타운건영2차,분당동,68,1993-12-27,20,27,1688,Y
성남시,,분당장안타운한신라이프,분당동,96,1994-11-30,4,10,264,Y
성남시,,분당청솔마을주공6단지,금곡동,126,1994-08-19,20,9,1250,N
성남시,,분당풍림아이원,분당동,92,2002-10-28,3,3,35,N
성남시,,분당하얀마을6단지,구미동,112,1996-05-02,21,14,1489,N
성남시,,분당하우스토리,금곡동,202,2004-10-18,20,3,212,Y
성남시,,비제이 위채아파트,하대원동,111,2008-10-17,4,1,48,N
성남시,,빌라트Y,구미동,278-1,2010-10-04,4,6,36,N
성남시,,산들마을아파트,여수동,602,2015-10-08,15,16,1171,Y
성남시,,산성역 포레스티아 아파트,신흥동,6951,2020-07-30,28,39,4089,Y
성남시,,산운마을13단지,운중동,918,2010-06-07,35,12,1396,Y
성남시,,산운마을14단지경남아너스빌아파트,운중동,916,2009-08-20,18,12,492,Y
성남시,,산운마을1단지  월드힐스,운중동,875,2010-12-07,4,8,98,N
성남시,,산운마을2단지 월든힐스,운중동,874,2010-12-03,4,9,100,N
성남시,,산운마을3단지 월든힐스,운중동,873,2010-10-15,4,9,102,N
성남시,,산운마을5단지(한성필하우스),운중동,989,2009-01-30,18,5,268,Y
성남시,,산운마을6단지신동아파밀리에,운중동,988,2009-09-23,17,10,256,Y
성남시,,산운마을8단지부영,운중동,956,2008-12-31,21,6,371,Y
성남시,,산운마을9단지(판교대방노블랜드),운중동,958,2008-12-31,18,4,266,Y
성남시,,산호아파트,수진동,4660,1998-07-11,14,1,78,N
성남시,,삼남아파트,하대원동,119,1986-08-11,6,1,105,N
성남시,,삼능스페이스향,태평동,6513,2005-12-14,15,1,64,N
성남시,,삼두아파트,하대원동,120-1,1986-11-17,5,2,70,N
성남시,,삼라마이다스빌,금곡동,208,2004-06-04,16,1,74,N
성남시,,삼부르네상스 파크 I,신흥동,179,2006-02-28,15,1,108,N
성남시,,삼부르네상스파크Ⅱ,신흥동,2476,2006-06-09,20,1,134,N
성남시,,삼성아데나루체,정자동,170-1,2004-12-13,25,3,259,Y
성남시,,삼오아트빌,창곡동,3505,2004-11-23,12,1,28,N
성남시,,상대원산성,상대원동,174,1997-09-20,21,4,360,Y
성남시,,상대원산호,상대원동,44670,1992-01-27,12,1,158,Y
성남시,,상대원삼익,상대원동,152-3,1991-12-24,12,2,264,Y
성남시,,상대원선경2차,상대원동,279-1,1994-04-25,15,19,2510,Y
성남시,,상대원성지,상대원동,195-5,1987-10-31,6,8,441,Y
성남시,,상대원일성,상대원동,178-6,1993-10-12,15,1,270,Y
성남시,,상일아파트,하대원동,137-5,1986-06-29,5,1,40,N
성남시,,샛별마을현대빌라,분당동,41,1994-12-30,3,8,66,N
성남시,,샤르망,신흥동,5180,2006-03-02,15,1,117,N
성남시,,서울국제학교 교사주택,복정동,657-3,2006-05-19,4,4,55,N
성남시,,서현미래타운,서현동,307,1994-08-30,22,4,160,Y
성남시,,서현시범우성,서현동,96,1991-09-30,30,29,1874,Y
성남시,,서현시범한양,서현동,91,1991-10-21,30,32,2419,Y
성남시,,서현시범현대,서현동,92,1991-09-30,30,29,1695,Y
성남시,,서현포스파크,서현동,"145,146-1",2003-07-29,4,7,128,N
성남시,,서현효자촌그린타운,서현동,308,1994-08-30,25,22,1774,Y
성남시,,서현효자촌동아,서현동,291,1992-07-25,19,15,648,Y
성남시,,서현효자촌삼환,서현동,301,1992-05-29,20,14,632,Y
성남시,,서현효자촌임광,서현동,292,1992-07-25,22,14,732,Y
성남시,,선경단대아파트,단대동,188,1991-12-14,5,1,60,N
성남시,,섬마을7단지,도촌동,706,2013-02-20,15,12,528,Y
성남시,,성남 밀란체3,수진동,3991,2006-06-08,15,1,52,N
성남시,,성남 센트럴타운,여수동,600,2012-12-20,15,23,1039,Y
성남시,,성남기능대학교직원아파트,산성동,848,1979-01-20,5,1,49,N
성남시,,성남단대푸르지오,단대동,100,2012-09-07,25,13,1015,Y
성남시,,성남동 S.N블르버드,성남동,2334,2005-07-29,12,1,39,N
성남시,,성남동 그린빌아파트,성남동,2493,2006-12-28,13,1,37,N
성남시,,성남동 렉스아파트,성남동,3301,2016-04-25,13,1,44,N
성남시,,성남동 세종그랑시아,성남동,2487,2005-07-01,13,1,62,N
성남시,,성남동어울림아파트,성남동,3126,2006-08-29,15,11,507,Y
성남시,,성남두산,신흥동,2024,1993-04-29,15,6,570,Y
성남시,,성남여수 LH1단지,성남동,4700,2017-08-01,14,7,658,N
성남시,,성남자이,하대원동,539,2007-07-24,22,14,910,Y
성남시,,성남중동3휴먼시아,중앙동,711,2012-07-20,16,2,127,N
성남시,,성남코오롱하늘채,단대동,6986,2013-02-21,15,4,186,Y
성남시,,성남통보3차양지아파트,양지동,743-1,1983-12-26,6,1,78,N
성남시,,성남판교 경기행복주택,삼평동,700,2020-08-10,8,3,300,N
성남시,,성남판교산운마을7단지,운중동,987,2010-06-07,6,21,206,Y
성남시,,성남한신,신흥동,205634,1990-09-03,15,5,585,Y
성남시,,성남현대,성남동,3121,1992-10-10,15,2,375,Y
성남시,,"성원 상떼뷰리젠시 (101,102,201동)",정자동,44897,2004-07-09,17,2,86,N
성남시,,세븐빌,수진동,4569,2005-11-02,7,1,26,N
성남시,,세일띠아모아아파트,수진동,4539,2004-12-06,13,1,30,N
성남시,,센트럴아파트,태평동,7345,2013-09-16,6,1,38,N
성남시,,셀레스빌,신흥동,125-2,2007-03-09,15,1,117,N
성남시,,수내양지마을금호3차,수내동,27,1992-05-06,21,6,414,Y
성남시,,수내양지마을청구,수내동,32,1992-10-16,25,14,896,Y
성남시,,수내양지마을한양1단지,수내동,24,1992-05-21,15,13,1010,Y
성남시,,"수내양지마을한양2단지, 603동",수내동,24,1992-08-31,25,16,996,Y
성남시,,수내푸른마을신성벽산쌍용,수내동,71,1992-06-05,22,50,2598,Y
성남시,,수산리치빌,성남동,3141,2003-06-25,13,1,22,N
성남시,,수진동 낙원스카이뷰,수진동,2934,2004-07-01,15,1,39,N
성남시,,"수진동,모란아이하우스",수진동,4809,2012-11-20,13,1,149,N
성남시,,수진삼부,수진동,4663,1996-10-31,15,9,834,Y
성남시,,수진삼정그린뷰,수진동,4678,2003-12-20,11,5,274,Y
성남시,,쉐르진아파트,성남동,3264,2004-12-10,14,1,36,N
성남시,,신동아 파밀리에,성남동,2396,2005-06-27,14,1,87,N
성남시,,신동아파라디움,신흥동,206546,2006-02-17,20,3,272,Y
성남시,,신세계쉐덴,태평동,7336,2010-06-28,14,4,182,Y
성남시,,신흥동 미래타운2차아파트,신흥동,65,2017-10-10,13,1,48,N
성남시,,신흥동 세일띠아모아파트,신흥동,950,2017-09-06,15,1,52,N
성남시,,신흥센트리움,신흥동,3765,2018-10-18,13,1,24,N
성남시,,신흥청구,신흥동,205999,1994-12-15,15,3,493,Y
성남시,,아름마을 두산삼호,이매동,133,1992-09-28,22,24,1132,Y
성남시,,아이파크분당,정자동,44835,2003-05-30,34,8,1071,Y
성남시,,야탑매화마을동신건영빌라(동신건영2차),야탑동,266,1995-03-30,4,12,240,Y
성남시,,야탑매화마을주공1단지,야탑동,201,1995-10-18,20,6,562,Y
성남시,,야탑매화마을주공2단지,야탑동,215,1995-07-15,21,17,1185,Y
성남시,,야탑매화마을주공4단지,야탑동,211,1993-05-17,15,7,643,Y
성남시,,야탑목련마을SK,야탑동,147,1998-03-31,15,5,272,Y
성남시,,야탑목련마을대원빌라1,야탑동,173,1994-11-29,4,6,172,Y
성남시,,야탑목련마을대원빌라3(자영빌라),야탑동,177,1994-11-29,4,9,216,Y
성남시,,야탑목련마을영남,야탑동,156,1995-09-30,17,4,294,Y
성남시,,야탑목련마을한신,야탑동,163,1994-12-28,15,5,264,Y
성남시,,야탑목련마을한일,야탑동,162,1995-10-31,18,4,278,Y
성남시,,야탑목련마을화성빌리지,야탑동,185,1994-12-26,4,11,224,Y
성남시,,야탑분당매화연립(매화마을벽산연립),야탑동,218,1994-11-29,4,10,252,Y
성남시,,야탑분당목련1,야탑동,165,1993-05-17,15,12,1460,N
성남시,,야탑아이파크,야탑동,391,2003-11-10,15,5,270,Y
성남시,,야탑에스케이뷰,야탑동,188,2003-11-11,20,4,175,Y
성남시,,야탑장미마을동부,야탑동,331,1993-02-24,17,21,1134,Y
성남시,,야탑장미마을코오롱,야탑동,330,1993-02-24,16,18,1082,Y
성남시,,야탑장미마을현대,야탑동,334,1993-04-28,20,25,2136,Y
성남시,,야탑탑마을대우,야탑동,535,1992-12-26,17,12,654,Y
성남시,,야탑탑마을벽산,야탑동,517,1994-02-24,23,12,646,Y
성남시,,야탑탑마을선경,야탑동,536,1992-08-22,16,16,976,Y
성남시,,야탑탑마을주공8단지,야탑동,518,1993-05-17,15,9,701,Y
성남시,,야탑탑마을타워빌,야탑동,510,1993-06-30,22,20,1166,Y
성남시,,양우내안에아파트,양지동,1021,2010-12-15,15,2,67,N
성남시,,양지마을 금호 1단지 아파트,수내동,32,1992-04-30,26,16,918,Y
성남시,,양지마을 금호 6단지 아파트,수내동,32,1993-03-30,22,1,158,Y
성남시,,양지참빛아파트,성남동,3283,2003-09-24,14,1,40,N
성남시,,연꽃마을,여수동,601,2012-11-16,14,10,456,Y
성남시,,연홍채,양지동,222,2019-04-10,10,1,27,N
성남시,,예건체리쉬,성남동,3754,2003-10-24,10,1,27,N
성남시,,예일 위-플러스아파트,신흥동,72,2005-10-28,14,1,49,N
성남시,,와이엠프라젠,하대원동,100-3,2005-04-25,15,1,52,N
성남시,,와이엠프라젠1,수진동,3016,2005-06-20,14,1,72,N
성남시,,우리빌,수진동,2965,2005-08-26,14,1,84,N
성남시,,우성에비뉴,양지동,1022,2011-09-05,15,4,181,Y
성남시,,우원아파트(우원파크빌),성남동,3300,2003-04-03,11,1,30,N
성남시,,운중산운마을11단지,운중동,922,2009-07-23,18,10,504,Y
성남시,,운중산운마을12단지,운중동,921,2009-07-23,18,10,510,Y
성남시,,운중샤갈의마을,운중동,362 외2,2019-11-25,4,4,17,N
성남시,,월드뷰 아파트,상대원동,5026,2004-12-01,13,1,33,N
성남시,,위례 LH 35단지,창곡동,510,2016-05-31,22,14,2568,N
성남시,,위례 보미리즌빌,창곡동,507,2017-06-27,15,4,131,N
성남시,,위례 아트리버 푸르지오 1단지,창곡동,530,2016-12-30,15,4,124,N
성남시,,위례 아트리버 푸르지오 2단지,창곡동,529,2016-12-30,14,4,90,N
성남시,,위례 자연&래미안e편한세상,창곡동,567,2016-06-30,21,21,1540,Y
성남시,,위례더힐55(위례부영사랑으로),창곡동,44602,2015-12-31,20,21,1380,Y
성남시,,위례센트럴푸르지오,창곡동,519,2016-04-11,25,8,687,Y
성남시,,"위례역푸르지오4,5,6단지",창곡동,563,2017-10-16,20,13,620,Y
성남시,,위례자연앤센트럴자이,창곡동,504,2017-06-28,15,19,1413,Y
성남시,,위례자이아파트,창곡동,531,2016-10-27,19,11,517,Y
성남시,,위례포레스트사랑으로부영,창곡동,597,2019-02-15,14,14,566,N
성남시,,위례호반베르디움,창곡동,515,2016-12-06,25,15,1137,Y
성남시,,은행동 주공 2차,은행동,550,1987-06-05,5,3,110,N
성남시,,은행주공,은행동,550,1987-06-20,15,23,1900,Y
성남시,,은행현대,은행동,11841,1994-01-27,15,14,1258,Y
성남시,,이매동신3단지아파트,이매동,117,1992-10-27,20,9,460,Y
성남시,,이매아름마을건영,이매동,132,1992-12-04,18,12,706,Y
성남시,,이매아름마을선경,이매동,142,1993-10-18,17,5,370,Y
성남시,,이매아름마을태영,이매동,132,1992-11-30,17,8,414,Y
성남시,,이매아름마을풍림,이매동,140,1993-08-17,22,16,876,Y
성남시,,이매아름마을한성,이매동,132,1992-11-30,5,8,240,Y
성남시,,이매아름마을효성,이매동,143,1994-12-15,25,7,388,Y
성남시,,이매촌금강,이매동,122,1992-07-25,23,7,588,Y
성남시,,이매촌동신9단지,이매동,110,1992-10-27,18,10,458,Y
성남시,,이매촌삼성,이매동,100,1994-04-23,21,27,1162,Y
성남시,,이매촌삼환,이매동,99,1994-09-29,25,10,572,Y
성남시,,이매촌성지,이매동,116,1992-09-28,18,4,304,Y
성남시,,이매촌진흥,이매동,111,1993-04-06,25,13,832,Y
성남시,,이매촌청구,이매동,123,1992-08-31,25,13,710,Y
성남시,,이매촌코오롱동부,이매동,121,1993-06-28,20,4,264,Y
성남시,,이매촌한신,이매동,124,1992-10-31,25,12,1184,Y
성남시,,이매포스파크,이매동,296,2003-07-21,4,7,144,N
성남시,,일성오퍼스원,태평동,1173707,2013-03-22,13,1,161,Y
성남시,,장안타운건영빌라,분당동,113,1995-01-16,4,7,144,N
성남시,,정든마을한진6차,정자동,191,1995-06-13,25,6,298,Y
성남시,,정자느티마을3단지4단지,정자동,88,1994-11-09,25,28,1776,Y
성남시,,정자느티마을경남선경빌라,정자동,29,1995-09-30,4,16,200,Y
성남시,,정자더샵스타파크,정자동,174-1,2007-02-06,36,4,378,Y
성남시,,정자로얄팰리스,정자동,44589,2003-02-07,32,4,566,Y
성남시,,정자상록마을라이프,정자동,124,1994-06-29,25,13,750,Y
성남시,,정자상록마을우성,정자동,121,1994-06-29,25,27,1762,Y
성남시,,정자아데나팰리스,정자동,169-1,2003-04-30,27,3,203,Y
성남시,,정자위브제니스타워,정자동,44666,2003-03-29,30,2,157,Y
성남시,,정자정든마을동아1차,정자동,200,1995-04-24,23,7,300,Y
성남시,,정자정든마을동아2차,정자동,198,1995-05-24,23,8,706,Y
성남시,,정자정든마을신화,정자동,192,1995-06-03,25,8,564,Y
성남시,,정자정든마을우성4차,정자동,197,1995-01-14,25,6,270,Y
성남시,,정자정든마을우성6차,정자동,198,1994-06-29,23,8,706,Y
성남시,,정자정든마을한진7차,정자동,194,1994-12-02,20,5,382,Y
성남시,,정자정든마을한진8차,정자동,192,1995-06-13,25,9,512,Y
성남시,,정자한솔마을엘지2차,정자동,111,1995-06-19,25,11,598,Y
성남시,,정자한솔마을주공4차,정자동,102,1994-05-11,25,17,1651,Y
성남시,,정자한솔마을주공5차,정자동,112,1994-10-25,25,12,1156,Y
성남시,,정자한솔마을주공6차,정자동,117,1995-06-14,25,12,1039,Y
성남시,,정자한솔마을주공7차,정자동,101,1994-08-08,20,12,1668,N
성남시,,정자한솔마을청구,정자동,110,1994-04-30,25,14,858,Y
성남시,,정자한솔마을한일,정자동,107,1993-10-18,23,7,416,Y
성남시,,제일아파트,하대원동,111-7,1984-12-11,6,2,132,N
성남시,,제일연립,중앙동,44717,1982-01-28,3,1,42,N
성남시,,주민태평동락커뮤니티,태평동,1968234,2013-03-21,12,1,78,N
성남시,,주원파크빌,하대원동,105-2,2006-02-15,15,1,70,N
성남시,,주원파크빌아파트(동양연립재건축),양지동,"93, 94",2004-07-27,15,2,150,N
성남시,,중앙동롯데캐슬아파트,중앙동,710,2012-07-20,21,9,545,Y
성남시,,중앙동힐스테이트1차,중앙동,578,2012-05-21,15,7,356,Y
성남시,,중앙동힐스테이트2차,중앙동,577,2014-07-07,15,15,751,Y
성남시,,중앙아파트,성남동,2992,1988-06-09,6,1,36,N
성남시,,중일빌라,야탑동,408,2001-06-15,4,2,38,N
성남시,,진흥더블파크아파트,야탑동,519,2005-05-20,15,2,142,N
성남시,,초이스탑,하대원동,332,2021-10-29,15,1,60,N
